,Title,Price,Currency,Rating,Number of reviews,Original Price,Main Genre
5366,Winter Takes All (Cowboys of Moss Creek),0.0,$,4.5,665.0,0.0,Romance
5367,Legacy Academy: Year One: Paranormal Academy Romance,0.0,$,4.4,2881.0,0.0,Romance
5368,The Art of Marrying Your Enemy: A Romantic Comedy (The Richmond Brothers Book 2),0.0,$,4.1,1312.0,0.0,Romance
5369,Silent Lies: An Age Gap Arranged Marriage Mafia Romance (Perfectly Imperfect Book 8),0.0,$,4.6,14690.0,33.9,Romance
5370,Beautiful Beast: An Age Gap Forced Proximity Mafia Romance (Mafia Legacy - Perfectly Imperfect Book 1),0.0,$,4.6,15922.0,33.9,Romance
5371,Vegas Aces: The Complete Series (Vegas Aces Complete Series Box Sets Book 1),0.0,$,4.4,461.0,59.99,Romance
5372,Become One To Fear: A Biker MC Dark Romance,0.0,$,,,0.0,Romance
5373,Nocticadia,0.0,$,4.4,22280.0,30.1,Romance
5374,Irresistible: A Small Town Single Dad Romance (Cloverleigh Farms Series Book 1),0.0,$,4.4,18341.0,19.95,Romance
5375,"Haunting Adeline: Cat and Mouse Duet, Book 1",0.0,$,4.4,136583.0,24.95,Romance
5376,The Roommate Mistake: An Off-Limits Rugby Romcom,0.0,$,4.6,2799.0,24.95,Romance
5377,"Venomous Craving: A Sci-Fi Alien Warrior Romance (The Eok Warriors Series, Book 1)",0.0,$,4.2,1715.0,0.0,Romance
5378,Secrets By Moonlight: Small Town Paranormal Romance (Secrets By Moonlight Saga Book 1),0.0,$,3.9,39.0,0.0,Romance
5379,Rival Hearts: A Small Town Romance,0.0,$,4.4,105.0,0.0,Romance
5380,Set Me On Fire: A Why Choose Rom Com Romance,0.0,$,4.3,1380.0,0.0,Romance
5381,Darkest Sins: An Age Gap Mafia Romance (Perfectly Imperfect Book 9),0.0,$,4.5,10835.0,33.9,Romance
5382,"God of Fury: Legacy of Gods, Book 5",0.0,$,4.7,30522.0,24.95,Romance
5383,The Reluctant Duke's Dilemma: A Regency Era Romance (The Hope Clinic Book 1),0.0,$,4.5,2414.0,19.95,Romance
5384,Book Lovers,9.99,$,4.4,93964.0,20.25,Romance
5385,"The Cinnamon Bun Book Store: TikTok Made Me Buy It (Dream Harbor, Book 2)",4.99,$,4.1,19941.0,18.99,Romance
5386,Duke of Thunder: A Steamy Historical Regency Romance Novel (Regency Gods Book 1),0.0,$,4.5,119.0,0.0,Romance
5387,The Cowboy's Best Friend (Sweet Water Ranch Western Cowboy Romance Book 1),0.0,$,4.5,5459.0,0.0,Romance
5388,Fates Entwined (Zodiac Wolves Book 5),0.0,$,4.6,3460.0,0.0,Romance
5389,Moon Touched (Zodiac Wolves Book 1),0.0,$,4.5,22695.0,0.0,Romance
5390,Cowboy Seeking Nanny: Cowboy Classifieds (Cowboys of Moss Creek Book 1),0.0,$,4.5,9541.0,0.0,Romance
5391,"This Wild Heart: a Fake Marriage, Sports Romance (Wilder Family)",0.0,$,4.7,2758.0,0.0,Romance
5392,The Bonus,0.0,$,4.4,27718.0,24.95,Romance
5393,The Posse: A Crystal Cove Romance,0.0,$,4.3,1149.0,14.99,Romance
5394,"Forged in Blood: Broken Bloodlines, Book 1",0.0,$,4.4,15254.0,27.63,Romance
5395,Confess: A Novel,9.39,$,4.6,50526.0,16.99,Romance
5396,Midnight Blue: A Second Chance Reunion Romance (Love in Color Book 1),0.0,$,4.4,31.0,0.0,Romance
5397,Ruined Secrets: An Age Gap Arranged Marriage Mafia Romance (Perfectly Imperfect Book 4),0.0,$,4.4,16557.0,14.62,Romance
5398,Sweet Prison: An Age Gap Mafia Romance (Perfectly Imperfect Book 10),0.0,$,4.4,6733.0,16.0,Romance
5399,Their Vampire Queen: A Vampire Paranormal Romance (Vampire Courts Series Book 1),0.0,$,4.0,64.0,0.0,Romance
5400,Truth: Werewolf Fated Mates Urban Fantasy Romance (Rise of the Wolf Book 1),0.0,$,4.3,30.0,0.0,Romance
5401,Stolen Touches: An Arranged Marriage Mafia Romance (Perfectly Imperfect Book 5),0.0,$,4.5,20116.0,33.9,Romance
5402,Magnolia Parks (The Magnolia Parks Universe Book 1),10.99,$,4.0,17348.0,13.99,Romance
5403,Dark Angel - A Bratva Arranged Marriage Romance: The Turgenev Bratva Chronicles - Book One,0.0,$,4.5,269.0,0.0,Romance
5404,Cherry Auction: an Angsty Enemies-to-Lovers Dark Romance,0.0,$,4.2,850.0,0.0,Romance
5405,A Bargain With The Shadow Prince: A Monster Fantasy Romance,4.99,$,4.6,281.0,14.99,Romance
5406,Hidden Truths: A Broken Hero Mafia Romance (Perfectly Imperfect Book 3),0.0,$,4.5,20284.0,14.62,Romance
5407,King of Wrath: Kings of Sin,0.0,$,4.3,89946.0,24.95,Romance
5408,Fractured Souls: An Age Gap Forced Proximity Mafia Romance (Perfectly Imperfect Book 6),0.0,$,4.5,14619.0,29.9,Romance
5409,Cowboy of Convenience: Moss Creek PD (Cowboys of Moss Creek Book 8),0.0,$,4.6,1181.0,0.0,Romance
5410,Silverlake Enforcers Box Set: Wolf Shifter Fated Mates Paranormal Romance,0.0,$,4.6,842.0,0.0,Romance
5411,Cowboy Seeking a Second Chance: Cowboy Classifieds (Cowboys of Moss Creek Book 2),0.0,$,4.6,5079.0,0.0,Romance
5412,"Hell's Glen: A Gritty, Enemies to Lovers Romantic Suspense (Moniker Book 1)",0.0,$,4.4,101.0,0.0,Romance
5413,Praise,0.0,$,4.4,63561.0,24.95,Romance
5414,Fall For Me: A Brother's Best Friend Romance (Quince Valley Romance Book 2),0.0,$,4.1,418.0,0.0,Romance
5415,Burned Dreams: A Forbidden Mafia Bodyguard Romance (Perfectly Imperfect Book 7),0.0,$,4.4,12449.0,33.9,Romance
5416,Heart & Hope: Small Town Cowboy Romance (Rosewood Ranch Series Book 2),0.0,$,4.3,297.0,0.0,Romance
5417,One More: A Reverse Harem Romance (Lovely Agony Book 2),0.0,$,4.0,6.0,0.0,Romance
5418,Into The Devil's Arms: A Dark Mafia Enemies To Lovers Romance,0.0,$,4.6,3.0,0.0,Romance
5419,"Savage Devotion: An Age Gap, Pregnancy, Mafia Romance (Mafia Lords of Sin)",0.0,$,4.3,1871.0,33.9,Romance
5420,If Only I Had Told Her,7.46,$,4.3,10360.0,12.99,Romance
5421,Mages of Mistvale: An MM Small Town Paranormal Romance Collection (Mistvale Universe Book 1),0.0,$,4.5,196.0,0.0,Romance
5422,Honesty: Werewolf Fated Mates Urban Fantasy Romance (Rise of the Wolf Book 3),0.0,$,4.8,5.0,0.0,Romance
5423,Uncovering the Lord: Regency Historical Romance (Courting a Curious Lady Book 1),0.0,$,4.3,121.0,0.0,Romance
5424,Stolen Kisses in the Ballroom (Timeless Romance),0.0,$,3.5,2.0,0.0,Romance
5425,"A Not So Meet Cute (Cane Brothers, 1)",8.66,$,4.4,60822.0,17.99,Romance
5426,Corrupt (Devil's Night),12.74,$,4.3,79403.0,17.0,Romance
5427,"Steal My Heart: Rosewood River Series, Book 1",0.0,$,4.4,5217.0,19.95,Romance
5428,Phantom,16.19,$,4.3,10926.0,17.99,Romance
5429,Zodiac Academy: The Awakening,0.0,$,4.2,79689.0,24.95,Romance
5430,Warrior's Captive: A Sci-Fi Alien Romance (Valcan Mates Book 1),0.0,$,4.2,371.0,19.95,Romance
5431,Red-Handed,0.0,$,3.5,2.0,0.0,Romance
5432,Salvation: An MM Monster Romance (Innocent Monsters),0.0,$,4.4,599.0,0.0,Romance
5433,"Hearts Under Renovation: A Clean, Small-Town Irish Romance (Love in Dooncarra Book 2)",0.0,$,5.0,1.0,0.0,Romance
5434,Crossing the Line: Cross Creek Ranch (Cowboys of Moss Creek Book 5),0.0,$,4.6,2864.0,0.0,Romance
5435,Pretty Rings and Broken Things: A Black Tie Billionaires Standalone,0.0,$,4.3,17902.0,33.9,Romance
5436,"Kiss Me, Doc: A Spicy, Fake Marriage, Doctor Romance (Kiss-Met Book 1)",0.0,$,4.4,166.0,13.99,Romance
5437,CLAIM,0.0,$,4.4,2461.0,19.95,Romance
5438,That Reunited Feeling (The Dashwood Billionaires),0.0,$,4.4,180.0,0.0,Romance
5439,Play the Game: A Marriage of Convenience Hockey Romance (Blue Devils Hockey Book 1),0.0,$,4.4,3030.0,0.0,Romance
5440,"Dirty Like Me: A Hot Rockstar Romance (Dirty, Book 1)",0.0,$,4.5,16821.0,24.95,Romance
5441,"House of Flame and Shadow: Crescent City, Book 3",0.0,$,4.6,104422.0,49.95,Romance
5442,Three Times The Knockin' Boots: A Why Choose Romance (Dirty Coyote Series Book 6),0.0,$,4.3,91.0,0.0,Romance
5443,Hunted: A Second-Chance Wolf Shifter Romance (Outlaw Wolves Book 1),0.0,$,4.6,1220.0,0.0,Romance
5444,Wild Lavender: A Thrilling Fated Love Fantasy Romance (Heart & Hand Series Book 1),0.0,$,4.5,141.0,0.0,Romance
5445,"Shadow Princess: Zodiac Academy, Book 4",0.0,$,4.5,53845.0,29.95,Romance
5446,The Virgin Next Door: A Boss/Employee Standalone Romance (The Dating Games Book 1),0.0,$,4.3,3924.0,19.95,Romance
5447,Summer Romance,12.99,$,4.4,8243.0,19.0,Romance
5448,A Court Beyond The Mists: A Fae Fantasy Romance,0.0,$,4.2,110.0,0.0,Romance
5449,Grace (The Shackleford Sisters Book 1),0.0,$,4.1,17208.0,0.0,Romance
5450,Taken by Fate (The Alpha Territories Book 1),0.0,$,4.5,15838.0,19.95,Romance
5451,Black Ties and White Lies: A Black Tie Billionaires Standalone,0.0,$,4.3,41710.0,33.9,Romance
5452,Lethal Submission (A Mafia Romance) (Wicked Souls Series Book 3),0.0,$,4.5,162.0,0.0,Romance
5453,Contract With The Bad Boy: An Alpha Billionaire Surprise Pregnancy Romance (Billionaire Bad Boy Series Book 1),0.0,$,4.3,588.0,0.0,Romance
5454,Dear Ava: Enemies-to-Lovers Standalone Romance,0.0,$,4.5,20373.0,0.0,Romance
5455,Taming Mr. Walker: An Enemies to Lovers Office Romance (The London Mister Series Book 1),0.0,$,4.3,21511.0,0.0,Romance
5456,Cowboy Seeking a City Girl: Cowboy Classifieds (Cowboys of Moss Creek),0.0,$,4.6,271.0,0.0,Romance
5457,The Strong Family Romance Collection (Strong Family Romances),0.0,$,4.8,262.0,0.0,Romance
5458,"Faith, Family & Forever Collection (30 Book Box Set)",0.0,$,4.7,4.0,0.0,Romance
5459,The Most Gracious Dukes and Barons: A Historical Regency Romance Collection (Delightful Dukes and Damsels),0.0,$,4.4,14.0,0.0,Romance
5460,Anchor: An MC Second Chance Romance (The Huntsmen MC Book 4),0.0,$,4.6,38.0,0.0,Romance
5461,The Sinner,0.0,$,4.3,46216.0,24.95,Romance
5462,The Second Chance Summer (Timeless Romance),0.0,$,,,0.0,Romance
5463,Shared by the Highest Bidder: A Curvy Girl Why Choose Age-Gap Romance (Forever Our Girl Book 3),0.0,$,4.4,1144.0,24.95,Romance
5464,One Dark Spark (Accidental Alchemy Book 1),0.0,$,4.1,264.0,0.0,Romance
5465,Brandon's Mate: A Second-Chance Fated Mates Shifter Romance (Wild Blood Shifters Book 1),0.0,$,4.6,1721.0,0.0,Romance
5466,Counted,0.0,$,4.4,647.0,0.0,Romance
5467,"10 Things That Never Happened (Material World, 1)",5.65,$,4.3,1512.0,16.99,Romance
5468,"Filthy Rich Fae (Filthy Rich Fae, 1)",12.96,$,4.3,5162.0,17.99,Romance
5469,Golden Touch (Giltmaker: A Small Town Romance Series Book 2),0.99,$,4.4,794.0,15.99,Romance
5470,Heart Bones: A Novel,9.47,$,4.6,100981.0,17.99,Romance
5471,Priest: A Love Story,0.0,$,4.1,36999.0,19.95,Romance
5472,Highland Sirens: A Scottish Medieval Highlander Romance Collection,0.0,$,4.6,42.0,0.0,Romance
5473,"Parentmoon: a one bed, two single parents romance",0.0,$,4.6,2046.0,15.99,Romance
5474,Lycan Prince's Secret Baby : A Rejected Mate Forced Proximity Paranormal Werewolf Romance (Moonlit Forbidden Love Book 1),0.0,$,4.2,1147.0,0.0,Romance
5475,The Way I Hate Him,0.0,$,4.3,28108.0,0.0,Romance
5476,Shattered Under Midnight,0.0,$,4.5,363.0,0.0,Romance
5477,No Coming Back: Cross Creek Ranch (Cowboys of Moss Creek Book 6),0.0,$,4.6,2174.0,0.0,Romance
5478,"One and Only : a single dad, fake marriage sports romance (Wilder Family)",0.0,$,4.5,12193.0,0.0,Romance
5479,Mr. Pickwick's Guide to Marriageable Young Ladies,0.0,$,4.6,1423.0,0.0,Romance
5480,Temptation (The Hunted Series Book 1),0.0,$,4.1,34465.0,19.95,Romance
5481,One Bed: The hottest forced proximity romance for 2025 set in Santorini!,2.99,$,4.2,204.0,26.13,Romance
5482,Reminders of Him: A Novel,9.57,$,4.7,302650.0,15.95,Romance
5483,Lavender's Blue (The Liz Danger Series Book 1),0.0,$,4.6,3594.0,25.0,Romance
5484,Love Me Not (The NOT Series Book 5),0.0,$,4.5,170.0,0.0,Romance
5485,There's Something About Mira: A Novel,0.0,$,4.5,9496.0,30.09,Romance
5486,Warrior Hearts Academy: Phoenix Fall (A Fantasy Romance),0.0,$,4.4,1136.0,0.0,Romance
5487,One Night Stand with My Boss: Billionaire Workplace Romance Sweet Romantic Story the Secretary and the Boss (Billionaire Romance),0.0,$,,,0.0,Romance
5488,Where Western Brides Wander: A Historical Western Romance Collection (Tales of Brave Western Love),0.0,$,4.8,8.0,0.0,Romance
5489,"Broken: Manhattan Ruthless, Book 1",0.0,$,4.4,25020.0,24.95,Romance
5490,Enigma: The Complete Collection (The Collectables Book 1),0.0,$,4.6,6481.0,0.0,Romance
5491,"Accidentally In Love with my Best Friend's Brother : A Sweet, Enemies to Lovers, Football RomCom (Accidentally In Sports Book 1)",0.0,$,4.5,568.0,0.0,Romance
5492,"Reckless (Chestnut Springs, 4)",11.46,$,4.5,71657.0,17.99,Romance
5493,Gareth: A Christian Romance (The Halversons Book 1),0.0,$,4.7,2718.0,0.0,Romance
5494,My Rules (Kingston Lane Book 2),0.0,$,4.4,17907.0,30.09,Romance
5495,Spellbound,13.99,$,3.5,18.0,13.99,Romance
5496,Line of Resistance (Alaskan Security Book 10),0.0,$,4.6,1485.0,0.0,Romance
5497,Cowboy Seeking A Wedding Date: Cowboy Classifieds (Cowboys of Moss Creek Book 3),0.0,$,4.6,4219.0,0.0,Romance
5498,Cowboy and the Convict: Moss Creek PD (Cowboys of Moss Creek Book 9),0.0,$,4.6,853.0,0.0,Romance
5499,The Proposal : Liam & Isla's story. Standalone Enemies to Lovers Fake Marriage Romance (Morally Grey Billionaires),0.0,$,4.1,2798.0,24.95,Romance
5500,The Serpent and the Wolf (Dark Inheritance Trilogy Book 1),1.99,$,4.4,878.0,22.49,Romance
5501,Alpha’s Second Chance: A steamy paranormal shifter short story romance (Moonlit Secrets Book 5),0.0,$,4.5,18.0,0.0,Romance
5502,Wicked Heart (The Hearts of Sawyers Bend Book 5),0.0,$,4.6,2342.0,24.95,Romance
5503,"Sinners' Playground: A Dark Gang Romance (The Harlequin Crew, Book 1)",0.0,$,4.4,10629.0,24.95,Romance
5504,King (The Protectors Series) Book #28,0.0,$,4.8,117.0,0.0,Romance
5505,Twisted Fate: A Dark Mafia Romance (Vegas Vicious Book 1),0.0,$,4.4,508.0,0.0,Romance
5506,The Look of Love (The Book of Love 1),0.0,$,4.3,3110.0,0.0,Romance
5507,Summoning Chaos: An MM Demon x Human Paranormal Romance (Demon Debacles),0.0,$,4.4,527.0,0.0,Romance
5508,"Feral Instincts: A Forbidden, Enemies to Lovers Paranormal Romance. (Inner Beast Series Book 1)",0.0,$,4.4,107.0,0.0,Romance
5509,My Everything : A Why Choose Romance (Taken By Surprise: Prologue Book 3),0.0,$,4.7,7.0,0.0,Romance
5510,Cursed Ever After: A Fantasy Romance (The Royal Gold Keepers Book 1),0.0,$,4.2,638.0,0.0,Romance
5511,Spark of Fate (The Shifting Fate Series Book 1),0.0,$,4.5,9079.0,0.0,Romance
5512,Mist of Midnight: A Novel of Victorian Romantic Suspense (Novels of Victorian Romantic Suspense Book 1),0.0,$,4.4,1012.0,0.0,Romance
5513,The Boyfriend Goal (Love and Hockey Book 1),0.0,$,4.3,8088.0,24.95,Romance
5514,"Inked in Lies: The Fallen Men, Book 5",0.0,$,4.6,5834.0,24.95,Romance
5515,"Kidnapping The Mafia Boss: A Steamy, Slightly Dark Romcom Trilogy (Gangsters Paradise Book 6)",0.0,$,3.9,412.0,0.0,Romance
5516,The Twin Sister's Brooding Earl: A Historical Regency Romance Novel (Secrets and Passions of High Society),0.0,$,4.5,29.0,0.0,Romance
5517,Cowboy Seeking Someone to Love: Cowboy Classifieds (Cowboys of Moss Creek Book 4),0.0,$,4.6,3753.0,0.0,Romance
5518,Destined Mate (Twisted Fate Trilogy Book 1),0.0,$,4.5,8223.0,0.0,Romance
5519,No Going Back: Cross Creek Ranch (Cowboys of Moss Creek Book 7),0.0,$,4.5,1919.0,0.0,Romance
5520,Marshmallow Mountain (Big Boys Small Spaces Book 1),0.0,$,4.3,344.0,0.0,Romance
5521,Her Soul to Take: A Paranormal Dark Academia Romance (Souls Trilogy),8.91,$,4.4,32592.0,18.95,Romance
5522,Vacation Wars,10.39,$,4.2,15601.0,16.99,Romance
5523,A Bachelor's Proposal : Small Town Romance Books (The Shannon Sisters Book 3),4.99,$,4.6,520.0,11.17,Romance
5524,Resisting You: A Single Dad Romance (Words We Never Said Book 2),0.0,$,4.5,1134.0,33.9,Romance
5525,Darkfire: Reverse Harem Paranormal Academy Romance (Nightfire Academy Book 1),0.0,$,4.1,395.0,13.99,Romance
5526,"The Pumpkin Spice Café: TikTok Made Me Buy It (Dream Harbor, Book 1)",1.99,$,3.7,46915.0,18.99,Romance
5527,Curvy Girl and the Ex-Military Wolf: A Paranormal Shifter Romance (Pine Valley: Fated Mates Book 1),0.0,$,4.3,564.0,0.0,Romance
5528,"Dark: A Paranormal Shifter Romance (Blood Moon, Texas Shifters Book 1)",0.0,$,4.1,285.0,19.95,Romance
5529,Peach: A Navy SEAL Romance (SEAL Target Book 6),0.0,$,4.6,167.0,0.0,Romance
5530,Dark Stranger The Dream (The Children Of The Gods Paranormal Romance Book 1),0.0,$,4.2,22005.0,19.95,Romance
5531,Caught by the Kingpin: a mafia boss stalker romance (London Mafia Bosses),0.0,$,4.3,997.0,6.95,Romance
5532,"Love You More: A Small-Town, Single Dad, Grumpy-Sunshine Romance (Buttercup Hill Book 1)",0.0,$,4.1,454.0,19.95,Romance
5533,The Unexpected Inn (Blessings Bay Series Book 2),4.99,$,4.7,511.0,5.99,Romance
5534,Nicoli: A Grumpy Sunshine Dark Mafia Romance (Dark Sovereign Book 4),0.0,$,4.6,2171.0,33.9,Romance
5535,Lacey: A Small Town Second Chance Romance (Outback Brides of Wirralong Book 1),3.99,$,4.3,1591.0,10.24,Romance
5536,The Billionaire's Secret: Saint & Victoria's story. Standalone Enemies to Lovers Fake Marriage Romance (Big Bad Billionaires),0.0,$,4.4,3303.0,24.95,Romance
5537,Winter's Chosen,0.0,$,4.7,4.0,0.0,Romance
5538,At First Sight (The Scottish Billionaires),0.0,$,4.4,6689.0,0.0,Romance
5539,Serving the Couturier (Serving Him),0.0,$,4.5,2484.0,0.0,Romance
5540,How I Met Your Daddy Series Box Set: Billionaires Enemies To Lovers Pregnancy Romance,0.0,$,4.2,16.0,0.0,Romance
5541,Point of Contact (Alaskan Security Book 11),0.0,$,4.6,1184.0,0.0,Romance
5542,Holy Smokes (World of Verdenian Book 2),0.0,$,3.9,5.0,0.0,Romance
5543,Tell Me You Need Me (Lighthouse Landing Series Book 1),0.0,$,4.5,154.0,0.0,Romance
5544,The Baby Plan: An uplifting feel-good romantic comedy about learning to love and laugh when everything falls apart (Cozy romances),0.0,$,4.1,751.0,0.0,Romance
5545,Taken By A Rich Beast: A BBW Romance: Standalone,0.0,$,4.6,1531.0,0.0,Romance
5546,Feel the Heat (Hot in the Kitchen Book 1),4.99,$,4.2,363.0,4.99,Romance
5547,Riding Through Fire (The Dragon Tributes Book 1),0.0,$,4.5,4318.0,19.95,Romance
5548,Maxim: A dark Russian mafia romance standalone,0.0,$,4.5,89.0,0.0,Romance
5549,Duke of Knight (Gentlemen of Knights Book 1),0.0,$,4.4,5196.0,0.0,Romance
5550,"A Duke of One's Own: A gorgeously funny, spicy Regency romance from Emma Orchard",0.0,$,4.1,1152.0,18.54,Romance
5551,Black List (Black's Bandits - Book 1): HOT Heroes for Hire: Mercenaries,5.99,$,4.6,1837.0,16.99,Romance
5552,Reunited in Walnut River: A 2-in-1 Collection,0.0,$,4.5,182.0,0.0,Romance
5553,Nikolai: Representing the Bratva (Russian Mob Chronicles Book 1),0.0,$,4.3,3664.0,19.95,Romance
5554,The Professor's Bet,0.0,$,4.4,25.0,22.99,Romance
5555,The Wedding Rescue (The Billionaire Club Book 1),0.0,$,4.5,6387.0,19.95,Romance
5556,Reclaiming What’s Mine (Blackguard Security Book 1),0.0,$,4.5,1329.0,0.0,Romance
5557,Shattered Vows: A Small Town Romantic Suspense (Hudson Island Book 1),0.0,$,4.3,278.0,0.0,Romance
5558,Loss Recovery (Alaskan Security Book 1),0.0,$,4.4,7851.0,0.0,Romance
5559,Collateral Damage (Alaskan Security),0.99,$,4.5,783.0,0.99,Romance
5560,Thief of Hearts (Stealing Hearts Book 1),0.0,$,4.2,118.0,0.0,Romance
5561,The Actor: Harrison (Los Angeles Billionaires),5.99,$,4.4,14.0,21.0,Romance
5562,Pick Me (Sunday Brothers Book 1),0.0,$,4.5,3652.0,24.95,Romance
5563,Shadow Thief (Flirting with Monsters Book 1),0.0,$,4.3,4223.0,19.95,Romance
5564,Protect My Heart (Saddle Creek TX: The Whitmores Book 1),0.0,$,4.4,1339.0,0.0,Romance
5565,Better Than the Movies,7.59,$,4.5,19993.0,12.99,Romance
5566,Whiskey Secrets (Whiskey and Lies),5.99,$,4.2,3227.0,15.24,Romance
5567,Moon Guardian: Book One (Crescent Five 1),0.0,$,4.2,682.0,6.95,Romance
5568,Forbidden Honor,0.0,$,4.6,9003.0,24.95,Romance
5569,Knight of the Jaded Heart (The Eglinton Knight Series Book 1),0.0,$,4.4,154.0,33.9,Romance
5570,You're So Dead to Me (Grimdale Graveyard Mysteries luxe editions Book 1),0.0,$,4.4,2759.0,0.0,Romance
5571,"Good Intentions (The Road to Hell Series, Book 1)",4.99,$,4.5,4971.0,13.99,Romance
5572,"Playing Hard to Get (The Players, 1)",13.48,$,4.2,8833.0,17.99,Romance
5573,"The Talk Around Town (With Love, From Kurrajong Crossing Book 2)",3.99,$,4.4,565.0,10.24,Romance
5574,"The Girl Behind the Gates: The gripping, heartbreaking historical bestseller based on a true story",0.99,$,4.6,33328.0,21.81,Romance
5575,The Weekend Getaway (Isles of Scilly Book 1),0.0,$,4.3,2428.0,19.95,Romance
5576,Silver's Pawn (Silver Brothers Securities Book 3),6.99,$,4.4,207.0,16.99,Romance
5577,Heart of Ashes (Hearts of the Highlands Book 1),0.0,$,4.4,1329.0,0.0,Romance
5578,A Dress for Curves (The Scottish Billionaires),0.0,$,4.4,3929.0,0.0,Romance
5579,Broken Bonds (The Bonds that Tie Book 1),0.0,$,4.5,47844.0,0.0,Romance
5580,The Choice: The Deadly Decisions Collection,0.0,$,4.8,235.0,0.0,Romance
5581,Safe Haven (Alaskan Security-Team Shadow Book 2),5.99,$,,,5.99,Romance
5582,The Last Lumenian: Sci Fi Fantasy and Action Adventure of the Rebel Princess named Lilla,0.0,$,4.1,590.0,19.46,Romance
5583,Unraveled (The Untangled Series Book 1),0.0,$,4.4,8482.0,24.95,Romance
5584,Hattie Glover’s Millinery (The Providence Street Shops Book 1),0.0,$,4.2,683.0,0.0,Romance
5585,WHEN A BAD BOY LOVES YOU,0.0,$,4.5,79.0,0.0,Romance
5586,Jewels of Clay (Diminishing Magic Book 1),0.0,$,4.6,27.0,0.0,Romance
5587,Hero Bear: A Feel-Good Fated Mates Shifter Rom-Com (P.O.L.A.R. Book 2),0.0,$,4.5,1960.0,14.95,Romance
5588,Riders on a Dark Trail: A Historical Western Adventure Book (Guns and Justice in the West),0.0,$,4.2,829.0,0.0,Romance
